Series Name,Series Code,Country Name,Country Code,1992 [YR1992],1997 [YR1997],2002 [YR2002],2007 [YR2007],2012 [YR2012],2017 [YR2017],2022 [YR2022]
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Colombia,COL,22.6643849525912,16.8398529341085,5.96819057183866,5.20203381220654,3.61665506268449,5.13373589963346,14.8665745551143
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Comoros,COM,-6.76452931008099,0.924366549607996,4.17065591684414,3.5449226957637,4.27048256936031,0.40249413511539,4.94193319951842
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Congo, Dem. Rep.",COD,4078.47627846295,192.642834535714,31.7194612289405,20.2714649760467,5.93999221193936,43.0686597641677,10.1064172353471
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Congo, Rep.",COG,-1.56926841264638,4.96451768202839,-1.7389275602747,6.74011713181295,11.3640902368718,12.3656768528042,18.2608987808466
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Costa Rica,CRI,19.7288531389566,14.6798929235783,9.78688628299894,10.5167859473878,4.73363297222332,2.8588837280198,6.28038513680281
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Cote d'Ivoire,CIV,-0.0238371372650903,3.9214742013522,4.58213735216555,3.08854944572292,-0.404098360740875,-1.04167724817084,2.08589858906348
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Croatia,HRV,594.846712426455,6.89048752665468,3.84070455117511,4.28626980768851,1.41145606381943,1.23163897621677,8.01280669780672
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Cuba,CUB,3.74572134364692,-1.35258710918154,4.53317575927858,3.58977546191458,2.91405780485152,4.11359090116284,14.1554019623172
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Curacao,CUW,..,..,0.410001233829732,2.99999676544999,3.18400059113418,1.58549917027221,4.99778285828292
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Cyprus,CYP,6.04138227637534,2.23692137479574,0.296396056514055,4.138210620417,1.67877921551435,1.02039367253803,6.68855378219979
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Czechia,CZE,12.3572626074462,8.35344537181983,2.80027663544087,3.5608713781301,1.3433900864304,1.68362051457846,8.67110088094911
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Denmark,DNK,1.6563781273335,2.01316864193851,2.38932906577161,2.42481356608116,2.4078426280274,1.10061874339993,9.09696553405558
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Djibouti,DJI,..,..,..,..,..,0.562231530282162,4.61922015773493
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Dominica,DMA,4.38687659058799,1.44486820365744,0.790588617204534,1.52504863379201,-1.96154334602758,-3.07331479794894,3.56303629768684
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Dominican Republic,DOM,5.56829005918074,9.45133281239818,6.92066884933828,7.63662743651099,5.09818154500647,4.18137503365021,10.7141556508469
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Ecuador,ECU,4.30322945424375,7.00617304884344,11.4865624240994,7.06342171694234,5.00323590794862,0.932031656124835,2.19571108300103
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Egypt, Arab Rep.",EGY,18.350780681308,9.87627742790933,3.16557906750616,12.5957398238768,19.4828774694148,29.5184798346035,10.4257892435745
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,El Salvador,SLV,3.41992302194576,3.38380837413172,1.51063301186223,4.39535754973457,2.475549962784,0.986566456267596,7.143242839221
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Equatorial Guinea,GNQ,-15.4237004844106,-13.1471736691146,-1.58289027139674,3.0376538593557,4.85478204392102,12.7423831594725,22.1004087260455
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Eritrea,ERI,..,3.89715179110848,16.1486673617657,7.28820826067988,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Estonia,EST,873.642867607682,9.92247771949688,4.80387872898523,12.3541662792359,4.2055273670252,3.74109667289247,15.7824225083313
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Eswatini,SWZ,11.1882501385417,11.3448411809325,8.91492825674993,5.01429789090137,8.74837350194572,5.89607425928853,9.76589853061334
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Ethiopia,ETH,15.5322258683715,0.20665555091621,-3.62143421303298,17.2205794805554,33.5414050179965,6.67685508319342,34.6673530169267
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Faroe Islands,FRO,..,..,..,..,-2.40012352793522,0.375894775177869,5.77914288280571
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Fiji,FJI,6.30667197803403,3.2900559949147,3.2664474825379,3.02445641038638,3.57651352093811,1.69845734775171,2.44798502613514
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Finland,FIN,0.893691971646305,2.0855227646978,0.943133381955889,2.75439823049277,2.9453461844269,0.836045810858835,5.44943422380896
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,France,FRA,2.02035040415917,0.874762049430444,2.06427794390869,2.38503022478749,1.08204689479506,0.586343167177745,3.22063217116909
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,French Polynesia,PYF,3.6943538228855,3.18143347196443,4.21491436348742,1.62404031539968,0.346766937067926,-0.379454943329449,1.79361104875255
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Gabon,GAB,0.213866958889213,0.946536838356195,0.855807814236272,4.23136164247251,-2.9419027036061,3.82030214446843,14.7583426834649
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Gambia, The",GMB,1.95003083677199,-5.96911945125618,10.3913445898093,4.41482490193262,3.84516021372072,3.92171862000133,8.81707580376896
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Georgia,GEO,1314.28649638573,6.53497517117418,5.91907467017472,9.46750810327333,0.291166471422628,7.54674499838114,8.13545014384806
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Germany,DEU,5.3103247833801,0.145023203053299,1.49930880788536,1.83955502364017,1.43207641485445,1.46798919402306,6.09185662231558
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Ghana,GHA,11.150082868787,19.4581675889703,22.8185847230637,16.1042405872748,15.2052787396605,10.6773082339139,28.1682478691229
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Gibraltar,GIB,..,..,..,..,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Greece,GRC,14.7988129465447,6.61834403298099,2.95365633626594,3.36710337451804,-0.334570200125881,0.203613276800695,6.4958241447423
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Greenland,GRL,1.54567816586948,0.496703674994151,3.10308366667165,-0.0475153423214891,3.44533181192106,3.2664996424492,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Grenada,GRD,4.01158053146258,1.78470722159389,0.372146666086891,2.3194437271099,3.92615000865237,1.5261735013888,1.62494161129776
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guam,GUM,..,..,..,3.01294733451209,3.43097913322632,0.998991461381451,5.46517905025054
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guatemala,GTM,8.86138482809405,8.25733951685741,6.4691750654456,7.11535054335639,3.37775084412593,1.7479141087134,6.31527590909438
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guinea,GIN,26.220213626085,1.43412666636782,0.43277237665886,13.6188701451883,11.5159611123425,10.3565072127234,2.80558292389495
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guinea-Bissau,GNB,64.9811893213623,34.138194798626,3.37438322483159,5.99026579629418,-0.0272211604902992,10.3961209224862,4.2142843930848
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guyana,GUY,11.3007436728124,1.44325370621002,2.61875157240041,8.21101038547327,4.72761506665056,2.10900787395214,12.0604452530687
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Haiti,HTI,20.9081659658449,12.7269915008058,10.2209698640329,4.11225632167309,8.20779379091175,13.7798773975934,30.2012918564443
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Honduras,HND,3.67417388031402,16.8116051387563,5.13193992154596,6.62550716828601,3.57978742613756,4.5128429763521,9.31239503002736
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Hong Kong SAR, China",HKG,9.89935455503705,5.76017748052651,-3.40188923853884,3.13741749094942,3.54482583426005,2.88058680368654,1.68885829817785
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Hungary,HUN,21.5091796494696,20.2607985778717,8.09150583095244,5.44367721666583,2.89276167816158,4.02970505144422,14.2313411581322
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Iceland,ISL,3.44928953098689,2.75410052366642,5.87213784679803,4.33314563453666,3.44088030034162,0.936992856331969,8.88519456670855
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,India,IND,8.96515236173758,6.4762712593954,3.71568377761413,6.9444182524999,7.9343874779296,3.96925793352338,6.74751308321969
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Indonesia,IDN,7.28885625784123,12.5713762956895,5.89605169318483,11.2585785308968,3.75387875323653,4.29267812199525,9.56668684525337
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Iran, Islamic Rep.",IRN,29.3415325636948,15.5280864957216,28.2796940893818,22.9390613586981,18.9538841448282,13.0353311671579,50.585248062505
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Iraq,IRQ,104.500766711271,91.4987978380229,8.16786888651433,14.4390436314681,2.66976938276827,14.6503597888451,26.9938337592464
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Ireland,IRL,2.81221870481201,3.92926382303858,5.18690228016905,1.19848938400241,2.43515097679379,1.4999372190243,6.76287565719737
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Isle of Man,IMN,3.74245550165119,2.64422861089284,2.48308532818655,11.6230960809632,-3.68368421655127,3.99999709759626,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Israel,ISR,12.0581280453927,8.13472675459697,4.77470676867063,0.845336075657514,3.32947036626514,0.0402732589144676,4.72579800556809
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Italy,ITA,4.36811561346255,2.54415050750461,3.30500766954664,2.46674494868053,1.70237984690991,0.709821721481291,3.56016140243167
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Jamaica,JAM,60.0357338849959,9.6086992002076,9.08384842898865,11.3208103797352,6.57190361388207,6.54982735214614,12.7978003859778
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Japan,JPN,1.67726959120064,0.504460814273827,-1.39097861535799,-0.705243547499791,-0.75609311955516,-0.0743495037290671,0.333979877221765
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Jordan,JOR,6.7386811523716,1.24555949988834,0.924509731059914,5.04891837327762,4.60681522593885,1.78355010971296,2.61607218645355
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Kazakhstan,KAZ,1472.2163557256,16.1357299796042,5.80322409676619,15.5270972952622,4.78556981066754,11.211105653729,19.7690064802492
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Kenya,KEN,18.8972340828787,11.4352163318294,0.93320555589554,8.12948559613378,9.52297221154848,7.58193402820181,6.95705445631218
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Kiribati,KIR,27.5607909563087,2.61279760607339,8.01171384518935,7.31471517255495,-0.542030495756194,0.91703742395508,-2.43745796327806
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Korea, Rep.",KOR,7.77796412307066,4.00328576264543,3.03313964628073,2.41919594427836,1.2518081696316,2.22278138152841,1.27552257409207
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Kosovo,XKX,..,..,..,..,3.52540286006931,0.440019143256507,7.1987107549258
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Kuwait,KWT,1.83400662216739,-4.71535484673295,5.14828982462735,4.30736220673592,7.4872520591001,16.2308738354507,18.8292916806594
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Kyrgyz Republic,KGZ,830.112923037667,19.3095484121193,2.02529559228444,14.8765522207783,8.65631680881187,6.32714586262388,19.6572842421774
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Lao PDR,LAO,5.99384147677743,19.3528167277303,6.31846474098954,7.43828600469452,7.52885930495688,1.85209676121123,15.7739459226011
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Latvia,LVA,932.494627906884,5.78937028820177,3.25900288165981,19.55048559966,2.87856740673018,2.7092393048564,9.83594135273617
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Lebanon,LBN,97.4338199086854,11.5467672117432,4.92118791987299,3.13292372272159,7.48605187549234,2.7485363221939,112.149478998819
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Lesotho,LSO,13.9389902100661,9.01894091385059,14.2069324429006,-6.68245430736991,2.18204801752952,2.01891023820184,5.53005469308407
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Liberia,LBR,-1.06322322403601,-10.008826322699,-1.39272821423994,12.0176471387966,7.79715716365929,-2.61793415299387,8.66620854081535
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Libya,LBY,9.19711074483953,10.4105090393626,27.247302775382,2.43938616827511,5.98193050372183,1.80666382178316,42.6971019985904
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Liechtenstein,LIE,4.02355414884856,0.514706284993991,0.650821388246285,6.58173780950284,..,..,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Lithuania,LTU,942.306569115405,11.372487970942,0.315155103323477,8.91210452796503,2.50518117512286,4.09579148864047,16.0665436484411
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Luxembourg,LUX,3.72907157121564,2.61954368325136,1.46441111905192,1.89248054012752,3.26597731840673,2.14290399690169,5.68354663317177
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Macao SAR, China",MAC,14.739444766652,1.66028703662863,-1.33710684864512,8.76239078773118,6.92096918438956,2.14882373928637,1.16083024773521
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Madagascar,MDG,14.5672851392356,4.49197342415518,16.498525534897,10.287966315995,5.46617486333369,4.96153975601543,6.93296643519818
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Malawi,MWI,13.2764249696051,20.8348496673146,112.693649104072,4.09972486772637,17.639764474193,10.5769245154404,17.1668303930955
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Malaysia,MYS,2.4142424724986,3.48234958265934,3.12888319863409,4.88132335727943,0.999932303470885,3.77896094306453,6.40348511820096
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Maldives,MDV,12.6430163629807,4.10041409895274,0.497535125844891,10.7250137594501,6.9372127595247,2.14358292337704,3.41292623420735
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Mali,MLI,0.738816824028547,5.58019782996804,3.51288172290896,4.55504607669634,4.60540762762535,1.93427321118722,5.72783445978014
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Malta,MLT,3.5544184241685,0.786722013185013,2.63275750659184,2.24029422451576,2.1597395797348,2.13502600271886,5.06118591578404
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Marshall Islands,MHL,3.01392706066088,5.95130751582053,4.02302594572905,1.35910967827411,6.2465252080586,2.25841782928005,-1.01768275096303
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Mauritania,MRT,5.74194265299242,12.077063385097,6.71479106629494,8.8955856603022,0.455837161396261,1.58393834945385,-0.61236174643426
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Mauritius,MUS,5.35539928981525,5.12076924128428,6.21928418894298,8.30831527928659,2.46552355243207,1.63650567594517,9.56592044781137
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Mexico,MEX,14.8138855781018,17.733691153468,5.5023241130699,6.12779215497929,4.54221493776905,6.56759492961866,6.49719200406193
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Micronesia, Fed. Sts.",FSM,3.0305665110865,0.651203193092726,0.0941828893132595,3.17445993547543,7.12250101573797,9.55981161695448,11.1211664152841
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Moldova,MDA,945.030521954821,12.5029398170542,9.82740206371066,15.9087149618352,7.42422201997522,6.25246649143298,19.2532036308322
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Monaco,MCO,2.13345024311162,1.01334196553269,2.37922080722839,2.55669727394962,1.16156649694202,0.587452398663714,3.22095286767355
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Mongolia,MNG,173.690682516447,21.6721342337923,6.3696873506597,11.6285676515166,12.7843788573595,10.8004464117482,17.7147124177501
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Montenegro,MNE,..,..,3.07515583540305,16.0415368886677,0.177016999632059,3.82497232809919,12.3553221508805
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Morocco,MAR,4.58787832075566,0.713391642504391,0.959559339434833,3.17154412342092,0.533172461926384,-0.0608910142931904,2.66186120617975
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Mozambique,MOZ,37.8101700138867,10.5450486551459,9.83187743515255,7.43627840440044,3.17523457430677,7.97801240165271,9.15161419934587
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Myanmar,MMR,21.7454653950544,33.7942244584017,41.5089280021532,23.6439081182201,3.13009695263828,5.8734089465466,6.1637164891327
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Namibia,NAM,10.2680891919767,7.11317082800731,10.0036016879863,9.28643429422758,11.2603084734349,9.91903698902131,6.44785295155228
